source,word,auditory,gustatory,haptic,interoceptive,olfactory,visual
gem15,DUFFEL BAG,0.2,0,1.6,0.2,0,2.4
gem15,DUNCE,0.8,0,0.2,0.2,0.2,0.2
gem15,EERILY,0.2,0,0,1,0,0.4
gem15,ELECTROMAGNET,0.8,0.4,0.8,1,0.2,0.8
gem15,ELFISH,0,0,0.4,0.2,0,2
gem15,ENCHILADA,0.4,2.2,1.4,0.6,0.6,1.8
gem15,ENGINE,1.6,0.6,1.8,1.6,0.4,0.8
gem15,ENLISTMENT,1,0,0.2,0.4,0.6,0.8
gem15,ENSEMBLE,1,0.6,0.4,0.4,0.2,1.6
gem15,ERRANTLY,0.2,0,0.2,0.2,0.2,0.2
gem15,ETHOLOGICAL,0.8,0.2,0.4,0.4,0.2,1
gem15,EVILDOING,0.4,0.2,0.4,0.6,0.4,0.6
gem15,EXECUTIONER,0.8,0.2,0.8,0.8,0.2,1.4
gem15,EXPORTABLE,0.2,0,0,0.2,0,0.4
gem15,EYE STRAIN,0,0,1.6,1.8,0,4.6
gem15,FACE POWDER,0.2,0,2,0.4,0.2,1.4
gem15,FALSEHEARTED,0,0,0,0.2,0,0
gem15,FAMILIAR,0.4,0.4,1,0.6,0.6,0.6
gem15,FLEABAG,0.4,0,0,0.2,0,0.4
gem15,FLIMFLAM,1,0,0.2,0.2,0.2,0.4
gem15,FLIRTER,0.4,0,1.2,0.4,0.2,1.6
gem15,FLOTATION,0,0,2.6,1.8,0.2,1
gem15,FLOURLESS,0,0.8,0,0,0.2,0
gem15,FOOD ADDITIVE,0.2,1.4,0.2,0.4,0.2,0.2
gem15,FORECLOSE,0.8,0,0,0.6,0,0
gem15,FOUNTAIN,1.6,0,0.4,0,0,3.8
gem15,FRAGILE,0.4,0.4,1.4,0.4,0.2,0.2
gem15,FRICTIONLESS,0,0,0.6,0.2,0,0
gem15,FRIVOLOUSNESS,0.8,0.2,0.4,0.4,0.2,1
gem15,FRUIT,0,2.4,1,0.6,1.2,1.4
gem15,FRUSTRATED,0.2,0,1.4,1.2,0.8,0.2
gem15,GANJA,0.4,0.6,0.6,0.8,1.2,0.6
gem15,GLISTENING,0,0,0.4,0,0,4.2
gem15,GOLF CART,0.6,0,1.2,0.2,0,3
gem15,GOOD HEALTH,1.2,0.4,2,1.2,0.4,1
gem15,GRANULATOR,0.6,0,0.8,0.4,0.2,1
gem15,GRAVY,0.8,2.2,1,0.4,1.4,1.2
gem15,GRUMBLING,0.6,0,0,0.2,0,0
gem15,HAMMERER,2.2,0,1,1,0,0.6
gem15,HEARTHSTONE,0.6,0.4,1.8,0.8,0.2,1
gem15,HEROINE,0.4,0,1,0.6,0.2,0.8
gem15,HIBERNATE,0.6,0,0.8,0.8,0.2,0.8
gem15,HIGH WIND,1.6,0,1,0.6,0,0.4
gem15,HILLINESS,0,0,0.2,0,0,3.4
gem15,HOMOGENIZE,0,0,0,0.4,0,0.2
gem15,HOSPITABLE,0.8,0.2,1.6,0.4,0.4,1.4
gem15,HOUSECOAT,0.4,0,2.8,0.6,0.2,1.8
gem15,IMMEDIATE,0,0,0,0.4,0,0.2
gem15,IMPERSONATE,1.2,0.2,0.2,0.8,0.2,0.6
gem15,IMPETUOUS,0.6,0,0,1,0,0
gem15,IMPLEMENTAL,0,0,0,0.4,0,0.2
gem15,INAPPROPRIATENESS,0.2,0,0.2,0.4,0.2,0.4
gem15,INARGUABLY,0,0,0,0.2,0,0
gem15,INATTENTION,0,0,0,0.6,0,0.2
gem15,INCONCLUSIVENESS,0,0,0,0.2,0,0
gem15,INCONGRUENCE,0.2,0,0.2,0.4,0.2,0.2
gem15,INDISPOSE,0.2,0,1.4,1.2,0.8,0.8
gem15,INFORM,0.6,0,0,0.2,0,0
gem15,INHALATION,0,0.2,0,0.6,2.2,0
gem15,INJECTOR,0.6,0,0.4,0.4,0,0
gem15,INNOVATE,0.6,0,0,0,0,0
gem15,INSTRUMENT PANEL,0.6,0,1.4,0.4,0.2,3.6
gem15,INSULATING,0,0,0.4,0.4,0,0
gem15,INTEREST RATE,0.2,0.2,0.2,0.2,0.2,0
gem15,INTERIM,0,0,0,0.2,0,0
gem15,INTERNATIONALIST,1,0,0.2,0.2,0.6,0.8
gem15,INTRUSIVELY,0.8,0,0.8,0.8,0,0
gem15,INTUITIONAL,0.2,0,0.2,0.8,0.8,0.8
gem15,INTUITIVELY,0,0,0,1.4,0,0
gem15,INVARIABLENESS,0.2,0,0.2,0.2,0.2,0.2
gem15,INVENTIVE,0,0,0,0.6,0,0.4
gem15,IRRELEVANCY,0.2,0,0.2,0.2,0.2,0.2
gem15,IRREVOCABLE,0,0,0,0.2,0,0
gem15,JACKHAMMER,3.4,0,1,0,0,2
gem15,JAGGEDNESS,0.6,0,2,0.4,0.2,3.2
gem15,JUSTIFIABLENESS,0,0,0,0.2,0,0
gem15,KNEED,0,0,1.8,0.8,0,0.4
gem15,LAPSING,0.6,0.2,0.4,0.4,0.2,1
gem15,LARCENIST,0.4,0,0.2,0.2,0,0.4
gem15,LATCHING,0.6,0.4,2,0.8,0.2,0.6
gem15,LEPRECHAUN,0.6,0.2,0.2,0.2,0.2,2
gem15,LICENSEE,0.6,0,0,0,0,0
gem15,LIP,0,0.6,2.2,0.4,0.2,1.6
gem15,LIST,0.2,0,0,0,0,1
gem15,LONGTIME,0,0,0,0.2,0,0
gem15,LOSE,0.6,0,0,1.4,0,0
gem15,LOW KEY,0.4,0,0.6,0.4,0.2,1
gem15,MACHINELIKE,0.6,0.2,1.4,0.4,0.2,2.4
gem15,MAIL,0.4,0,0.8,0,0,1.4
gem15,MANGLE,0.6,0.2,2.2,0.4,0.2,1.8
gem15,MANIFESTO,0,0,0,0.2,0,0
gem15,MEDIATE,1,0,0,0,0,0
gem15,MENOPAUSAL,0,0,0,2.6,0,0
gem15,METH,0.6,0.2,0.8,1,0.4,0.8
gem15,MICROBREW,0,2.6,0,0,0.8,0
gem15,MISCELLANEOUS,0,0,0,0.2,0,0
gem15,MODERATION,0,0,0,0.4,0,0.2
gem15,MONOCHROME,0.2,0.2,0.2,1.2,0.2,1.4
gem15,MONOGAMIST,0.4,0,0.6,0.4,0.2,0.6
gem15,MUCKINESS,0,0,1.8,0.2,0.4,0.8
gem15,MUNCHKIN,0.2,0,0,0,0,0.8
gem15,MYSTICAL,0.4,0,0.6,0.6,0.2,1
gem15,MYSTICALLY,0.4,0,0.6,0.6,0.2,1
gem15,NEGATIVE,0.4,0.2,1,1,0.4,0.6
gem15,NEUROPSYCHIATRIC,0.6,0,0.4,2.2,0,0
gem15,NEWSREEL,0.4,0,0,0,1,1.6
gem15,NIGHT SHIFT,0.4,0,0.4,0.6,0.8,0.2
gem15,NIGHTSHIFT,0.4,0,0.6,0.8,0.2,0.8
gem15,NONUNION,0.4,0,0.4,0.2,0,0.4
gem15,NOTEPAD,0,0,1.4,0.2,0,2.8
gem15,NUTRITIOUS,0,1.8,0,0.4,0.2,0
gem15,ORDEAL,0.4,0,1.2,1.6,0.2,0.4
gem15,OUTDATE,0.6,0,0,0,0,0
gem15,OUTRAGEOUSLY,0.2,0,0,1.2,0,0.4
gem15,OUTSTAND,0.2,0,0.2,0.2,0.2,1.8
gem15,OVAL,0.2,0,0,0,0,3.8
gem15,OVENWARE,0,0,1.6,0.2,0,2.4
gem15,OVERCOMPENSATE,0.2,0,0.6,0.6,0.6,0.2
gem15,OVEREAGER,0,0,0,1,0,0
gem15,OVEREXTENSION,0.2,0,1.2,0.4,0.6,0.2
gem15,PACED,0.2,0,0,0.4,0,0.2
gem15,PAD,0.6,0,2.2,0.2,0.4,0.8
gem15,PAINS,0,0,2.2,3,0,0
gem15,PARATROOPS,0.6,0,0,0,0.2,1.8
gem15,PASTA,0.4,2.2,1.4,0.6,0.4,1.8
gem15,PASTIME,0,0,0,0.2,0,0
gem15,PATTERNED,0.4,0.4,0.6,1,0.2,1.6
gem15,PEACEMAKER,0.6,0.2,0.4,0.8,0.4,0.6
gem15,PEDIATRICIAN,1.2,0.2,0.8,1,0.2,0.8
gem15,PERCUSSION,1.6,0,0.6,0.6,0,0
gem15,PHONE COMPANY,0.6,0,0.2,0.2,0,1
gem15,PHONETICALLY,1.2,0,0.2,1.2,0.6,0.2
gem15,PHOTOENGRAVING,0.4,0.2,0.2,1,0.2,1.4
gem15,PIE,0.4,1.8,1.4,0.6,0.4,1.8
gem15,PINE,0,0,0.6,0,0.6,2.8
gem15,PLAINTIFF,0.8,0.2,0.4,0.4,0.2,1
gem15,POKER GAME,0.6,0,0.2,0,0,1.2
gem15,POLLUTER,0.4,0,0,0,0,0.4
gem15,POMPOM,0.2,0,1,0,0,3
gem15,PONTOON,0.6,0.2,1.4,0.4,0.2,2.8
gem15,POOCH,0.6,0.4,2,0.8,0.2,1
gem15,POSTING,0.8,0,0.2,0.2,0.4,1
gem15,POTHOOK,0,0.2,0.4,0,0,1.6
gem15,PREGNANCY,0,0,2,2.2,0.6,0
gem15,PRETENSE,0,0,0,0.2,0,0
gem15,PRICKLING,0,0,3.2,1,0,0
gem15,PROCLAMATION,1,0,0.2,0.2,0.6,0.4
gem15,PRODUCTIVENESS,0.8,0.2,0.4,0.6,0.2,1
gem15,PROPHYLACTIC,0.6,0,0,0.2,0,0
gem15,PUNITIVE,0,0,0,1,0,0.2
gem15,PUT OFF,0.2,0,0.6,0.4,0.6,0.2
gem15,PYROTECHNICAL,1.2,0.2,0.4,1.4,0.2,1.2
gem15,RAKING,0.6,0.6,2.2,0.8,0.2,0.6
gem15,REDELIVERY,0.8,0.2,0.4,0.4,0.2,1
gem15,REDNECK,0.4,0,0,0,0,0.6
gem15,REFLEX,0,0,0.4,1.8,0,0.2
gem15,REFRESHMENT,0,1.8,0,0.4,0.2,0
gem15,REGIONAL,0.4,0,0.4,0.2,0,0.8
gem15,REGULATED,0,0,0,0.4,0,0.2
gem15,REPORTABLE,0.2,0,0,0.4,0,0.4
gem15,REPUTED,0,0,0,0.2,0,0
gem15,RESTFUL,0.2,0,1.8,1,0.6,0.2
gem15,RESULTANT,0,0,0,0.2,0,0
gem15,REVOKE,0,0,0,0.6,0,0.2
gem15,RIDDANCE,0.6,0,0,0,0,0
gem15,RUGBY,1.4,0.6,2.4,1.8,0.4,1.2
gem15,RULE,0.6,0,0,0,0,0
gem15,RUNTIME,0,0,0,0.4,0,0.2
gem15,SANDBOX,0.6,0.2,2.8,0.4,0.2,2.6
gem15,SAUERKRAUT,0.4,2,1.2,0.4,0.6,1.4
gem15,SAVE,0.8,0,0.2,0.2,0.6,0.6
gem15,SCORELESS,1,0.2,0.4,0.4,0.2,1
gem15,SECTIONAL,0.2,0,1.4,0.4,0,2.6
gem15,SEEPED,0.4,0.4,1,0.4,0.2,0.6
gem15,SEISMIC,1.4,0,0.8,1.4,0,0
gem15,SERENDIPITOUS,0.2,0,0.2,0.4,0.2,0.2
gem15,SETTLING,0.2,0,0.8,1,0,0.4
gem15,SHANTY,1,0,0.6,0.4,1.2,1.2
gem15,SHIN,0,0,1.8,0.8,0,0.6
gem15,SINGLENESS,0.6,0,0,0,0,0
gem15,SKIPPING,0.6,0.2,1.8,0.6,0.2,1.6
gem15,SLEEPING BEAUTY,0.6,0,1.2,0.8,0.2,1.8
gem15,SMALL HOURS,0,0,0,0.2,0,0
gem15,SMARTCARD,0.2,0,0.8,0.2,0,1.2
gem15,SMELLINESS,0,0,0,0,3,0
gem15,SMOKEHOUSE,0.4,1,0.4,0.4,2,0.8
gem15,SNAKE CHARMER,0.8,0,0.6,0.4,1.2,1.4
gem15,SNATCHER,0.8,0.2,0.6,0.6,0.2,1.4
gem15,SNUFF,0,0.2,0,0,2.6,0
gem15,SOOTHSAYING,1,0,0,0,0,0
gem15,SPAMMER,0.4,0,0,0,0,0.4
gem15,SPASM,0.2,0,0.8,3.4,0,0
gem15,SPEARING,0.4,0,1.6,0.2,0.2,1.2
gem15,SPIRITLESSLY,0,0,0.4,1.6,0,0
gem15,SPLITTING,0.6,0.4,1,1.2,0.2,0.8
gem15,SPONGE,0.4,0,2.8,0.4,0.2,1.6
gem15,SQUEEZER,0.2,0,2.8,0.4,0.2,0.2
gem15,STAMPING,0.6,0,3.2,0.6,0.2,0.8
gem15,STATICALLY,0.2,0,0.4,0.2,0,0.8
gem15,STEAK,0.8,2.4,1.2,0.4,1.2,1.4
gem15,STRENUOUSLY,0,0,1.2,2,0,0
gem15,STRIKER,0.8,0.4,0.6,0.4,0.2,1.6
gem15,STUPEFY,0.2,0,0.2,0.8,0.8,0.2
gem15,SUAVELY,0.4,0,1,0.4,0.2,1
gem15,SUGGESTING,1,0,0,0,0,0
gem15,SUMMARIZE,0.6,0,0,0.2,0,0
gem15,SUNBATHER,0.4,0.4,1.8,1.4,0.4,1.2
gem15,SURPASS,0,0,0,0.4,0,0.2
gem15,TALENTED,0.8,0.2,0.4,0.4,0.2,1
gem15,TALKING,2.8,0,0,1,0,0.4
gem15,TASTEFULNESS,1.4,1.4,1.4,0.4,1,1
gem15,TEATIME,0.6,0.6,0,0.2,0.4,0.4
gem15,TEENAGED,0.6,0,0,0,0,0
gem15,TELEPORTATION,0.6,0,0,0,0,0
gem15,TELETYPEWRITER,1,0.4,1,1,0.2,0.8
gem15,THAW,0.4,0,1,0.6,0.2,0.8
gem15,THORNILY,0,0,1.6,0.8,0,0.2
gem15,THRILLER,0.8,0,1,1.2,1.2,0.6
gem15,THRILLING,0.6,0,1.2,1,0.8,0.8
gem15,TIN,0,0,1,0.2,0,1.4
gem15,TIRELESS,0,0,0.4,1,0,0
gem15,TO,0,0,0,0,0,0
gem15,TOGA,0.4,0.4,1.6,0.8,0,1.4
gem15,TOUR GUIDE,1.6,0.4,0.4,1.2,0.2,0.8
gem15,TOWEL RAIL,0,0,1.6,0.2,0,2.4
gem15,TRACTION,0.2,0,2.4,0.4,0.2,0.2
gem15,TRANSFORMING,0.4,0.2,0.4,0,0.2,2.2
gem15,TRANSLUCENCY,0,0,0,0,0,4.2
gem15,TRANSPARENT,0,0,0,0,0,4.4
gem15,TRAVELED,0.4,0,0.6,0.4,0.2,1.2
gem15,TRUCK STOP,0.8,0.4,0.8,0.4,0.6,1.6
gem15,TUBING,0.4,0,2.6,0.4,0.2,1
gem15,UNAPPROACHABLE,0.2,0.2,0.4,0.6,0.2,0.6
gem15,UNBIASED,0,0,0,0.2,0,0
gem15,UNCONNECTED,0.6,0,0.4,0.4,0.2,0.8
gem15,UNCONTAINED,0.6,0,0.8,1,0.2,0.8
gem15,UNDERRATE,0.2,0,0.2,0.4,0.2,0.2
gem15,UNDERWRITER,1,0,0.2,0.2,0.2,0.4
gem15,UNDILUTED,0.2,0.6,0.2,0.2,0.2,0.2
gem15,UNEVALUATED,0.2,0,0.2,0.2,0.2,0.2
gem15,UNIMAGINABLY,0,0,0,0.2,0,0
gem15,UNNERVED,0.2,0,1.4,1.2,0.8,0.2
gem15,UNNOTED,0,0,0,0,0,0
gem15,UNSATURATED,0.6,0.4,0.6,0.4,0.4,0.8
gem15,UNSENTIMENTALLY,0,0,0,0.2,0,0
gem15,UNSHAPELY,0.2,0,0.6,0,0,2.8
gem15,UNWARRANTEDLY,0,0,0,0.6,0,0
gem15,UNWORLDLY,0,0,0,0.4,0,0.4
gem15,UPROARIOUSLY,1,0,0,1.2,0,0.4
gem15,UROLOGIST,0.6,0.2,0.4,0.4,0.2,1
gem15,VACCINATE,0,0,0.2,0.8,0,0.2
gem15,VALUE SYSTEM,0,0,0,0.4,0,0
gem15,VERBALIZATION,1.2,0,0,0,0,0
gem15,VIDEOCONFERENCE,1.6,0,0,0,0,2.4
gem15,VISION,0,0,0,0,0,5
gem15,VOW,0,0,0,0.2,0,0
gem15,WAKEFULNESS,0,0,0,1.6,0,0
gem15,WANDERER,0.8,0.2,0.6,0.4,0.2,1.2
gem15,WATCHFULLY,0.2,0.2,0.2,0.6,0.2,0.8
gem15,WATER SOFTENER,0.2,0,0,0,0,0.8
gem15,WED,0.4,0,0.8,0.2,0,1
gem15,WHATEVER,0,0,0,0.2,0,0
gem15,WIGGLER,0,0,0,0.2,0,0.6
gem15,WINE,0.8,2.2,1,0.4,1.8,1.2
gem15,WITHSTOOD,0.6,0,0,0.2,0,0
gem15,WORKTABLE,0.6,0.2,2,0.4,0.2,2.8
gem15,YANK,0,0,1.4,0.6,0,0.2
