Word,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Foot_leg.mean,Hand_arm.mean,Head.mean,Mouth.mean,Torso.mean,Auditory.SD,Gustatory.SD,Haptic.SD,Interoceptive.SD,Olfactory.SD,Visual.SD,Foot_leg.SD,Hand_arm.SD,Head.SD,Mouth.SD,Torso.SD
FLAMMABLE,0.75,0.35,1.1,0.25,1.45,3.6,0.95,2.1,1.7,0.9,1,1.618153594,1.089422831,1.618966532,1.118033989,1.538112309,1.69829636,1.571958216,1.83245593,1.866604009,1.483239697,1.55597321
FLUTE,4.210526316,0.368421053,3.263157895,0.473684211,0.368421053,3.684210526,0.647058824,2.764705882,2.294117647,3.058823529,0.588235294,1.583910329,0.830697586,1.995609215,0.904827857,0.895080773,1.796683104,1.32009358,2.278415342,2.054407028,2.357715744,1.227743027
FOODSTUFF,0.947368421,4.052631579,2.684210526,1.736842105,3,4,0.315789474,2.684210526,2.315789474,4.315789474,1.578947368,1.682382048,1.649029486,1.857496271,1.880960312,1.732050808,1.247219129,0.820069887,1.916380604,2.029029094,1.565340984,1.67715995
FORBIDDINGLY,2.2,0.1,0.45,1.25,0.1,1.35,0.842105263,1.421052632,1.526315789,1.315789474,0.894736842,1.823819012,0.447213595,0.998683344,1.743408639,0.447213595,1.268027893,1.7082531,1.980902978,1.806421295,1.887168119,1.629408101
FORMALLY,1.277777778,0,0.055555556,0.111111111,0,2.666666667,1.1,1.3,1.75,1.35,1.3,1.708303443,0,0.23570226,0.323380833,0,1.940285,1.860956178,1.976173868,2.022895267,2.007223796,1.922169827
FOSTER,1.764705882,0,0.470588235,0.235294118,0.117647059,2.294117647,0,0.722222222,0.944444444,0.611111111,0,1.855040827,0,1.328422328,0.752446989,0.48507125,2.023755972,0,1.227410261,1.696786659,1.460817212,0
FRIDAY,1.368421053,0.263157895,0.631578947,0.894736842,0.263157895,2.894736842,1.705882353,1.705882353,2.764705882,2.058823529,1.647058824,1.862212731,0.805681579,1.342076596,1.486783883,0.805681579,1.822535988,2.229481607,2.201269687,2.278415342,2.276801162,2.177761938
FROWN,0.210526316,0.263157895,0.526315789,2,0.210526316,4.578947368,0,0.052631579,1.315789474,4.315789474,0.052631579,0.713282504,0.933458638,0.841191024,2.054804668,0.630603535,1.216360211,0,0.229415734,1.335524515,1.204280863,0.229415734
FRUIT SALAD,0.176470588,3.882352941,1.235294118,0.176470588,1.764705882,3.588235294,0.111111111,1.666666667,1.833333333,3.388888889,0.333333333,0.52859414,1.996320144,1.640480561,0.727606875,1.821037196,1.66052791,0.323380833,1.714985851,2.036432867,1.944491129,0.84016805
FUMIGANT,0.769230769,0.153846154,0.461538462,0.538461538,2.923076923,1.923076923,0.454545455,1,2.272727273,1.909090909,1.090909091,1.012739367,0.375533808,0.877058019,1.126601424,2.019139192,1.656378503,1.213559752,1.788854382,2.37027041,1.972538743,1.578261414
FUNERAL HOME,0.8,0,0.7,1.15,1.3,4.15,1.095238095,1.047619048,2.428571429,1.095238095,1.142857143,1.151657844,0,1.301820588,1.663066287,1.490319641,1.531253357,1.609495632,1.499206139,2.014235055,1.757975026,1.590148241
GARTER BELT,0.666666667,0.166666667,3,0.277777778,0.166666667,4,1.3125,2.0625,2.25,0.625,1.375,1.236693885,0.707106781,2.086370335,0.669113158,0.514495755,1.644956642,2.088659857,2.080664958,2.175622516,1.258305739,2.061552813
GHASTLY,1.722222222,0.555555556,0.722222222,1.333333333,0.722222222,2.722222222,0.277777778,0.666666667,1.5,1.166666667,0.611111111,1.708303443,1.041617646,1.319784098,1.680336101,1.127493605,1.637988564,1.178511302,1.495090003,2.148871113,2.007339474,1.377930626
GOOGLE,0.611111111,0,0.055555556,0,0,4.222222222,0.35,2.95,2.85,1.1,0.65,1.419978827,0,0.23570226,0,0,1.628985811,1.182103388,1.986136159,2.134306247,1.943951483,1.424411236
GRADER,1.111111111,0.055555556,0.722222222,0.555555556,0.055555556,2.5,0.210526316,1.736842105,2.052631579,0.894736842,0.315789474,1.367216532,0.23570226,1.447332457,1.041617646,0.23570226,2.007339474,0.713282504,2.023256596,2.040525102,1.370106924,0.820069887
GRANDBABY,3.882352941,0.176470588,3.352941176,1.705882353,2.529411765,4.294117647,0.777777778,1.833333333,2.333333333,1.166666667,0.777777778,1.932690901,0.52859414,2.059768691,2.114376559,2.182820625,1.358524286,1.555088632,2.121320344,2.057983022,1.757337558,1.555088632
GREENISH,0.125,0,0,0.3125,0,3.75,0,0.111111111,2.388888889,0.277777778,0,0.5,0,0,1.01447852,0,1.983263304,0,0.323380833,2.304442995,1.178511302,0
GULP,2.764705882,3.235294118,0.882352941,3.411764706,0.470588235,2.176470588,0.111111111,0.222222222,1.166666667,4.722222222,1.111111111,1.855040827,1.714985851,1.495090003,1.872792819,1.178857872,1.629236559,0.323380833,0.732084498,1.617914416,0.95828005,1.711170528
GUSHINESS,2.4375,0.5,1.5,0.5625,0.25,2.625,0.066666667,0.666666667,2.4,1.933333333,0.133333333,2.128183889,1.316561177,1.932183566,0.892094913,0.577350269,2.187083294,0.25819889,1.588650221,2.131397932,2.016597795,0.351865775
HAILSTORM,3.555555556,0.166666667,1.666666667,0.277777778,0.333333333,3.388888889,0.894736842,1,1.736842105,0.684210526,0.473684211,1.616904167,0.707106781,1.680336101,0.751903902,0.766964989,1.613869624,1.663154193,1.795054936,2.023256596,1.529438226,1.218761715
HALFCOCKED,1,0,0.307692308,0.769230769,0,2.615384615,0.764705882,0.764705882,2.235294118,1.176470588,0.823529412,1.58113883,0,1.109400392,1.48064435,0,1.850155919,1.601928984,1.480262298,2.047236301,1.810914621,1.629236559
HAPPEN,1.166666667,0,0.055555556,1.055555556,0.166666667,2.833333333,1.05,1.05,1.6,1.15,1.05,1.58113883,0,0.23570226,1.764760348,0.707106781,2.036432867,1.571958216,1.571958216,1.95744194,1.755442664,1.700619082
HARM,2.578947368,0.210526316,2.631578947,2.210526316,0.105263158,3.684210526,1.470588235,2.117647059,2.235294118,1.764705882,1.117647059,1.804801912,0.917662935,1.920952493,1.960128889,0.315301768,1.565340984,2.003673098,2.260595965,1.985239651,1.95350364,1.798692335
HAVOC,2.944444444,0.166666667,0.888888889,1.388888889,0.388888889,3.888888889,1.315789474,1.736842105,3,1.315789474,1.210526316,1.924217862,0.514495755,1.567646752,1.85151413,0.697802339,1.778594584,2.001461454,2.18179603,2.134374746,2.262069642,2.016017729
HEMOPHILIA,0.923076923,0.076923077,0.769230769,1.846153846,0.307692308,2.230769231,0.8,0.8,1.6,0.533333333,1,1.497861724,0.277350098,1.23516842,1.951330907,1.109400392,2.127355407,1.780850519,1.780850519,2.164651077,1.457329587,2.070196678
HETEROSEXUAL,1.894736842,0.263157895,1.315789474,2.315789474,0.631578947,3.842105263,1.588235294,1.823529412,3.470588235,1.882352941,2.352941176,1.940639552,0.805681579,1.945154423,2.187150139,1.535162905,1.572795031,2.292891829,2.214590654,1.940285,2.315230899,2.422322658
HIGHHANDED,1.6,0,0.466666667,0.666666667,0,2.533333333,0.176470588,1.647058824,1.823529412,1.352941176,0.235294118,1.956673562,0,1.302013093,1.112697281,0,2.065591118,0.52859414,1.868862504,1.776066374,1.835114999,0.562295715
HIMSELF,1,0.157894737,0.421052632,1.263157895,0.157894737,2.263157895,1.35,1.35,2.05,1.75,1.4,1.732050808,0.688247202,1.304513084,1.939132259,0.688247202,2.207112373,2.058998223,2.084403234,2.211810404,2.268201235,2.087557122
HINDRANCE,1.352941176,0.176470588,1.529411765,2.058823529,0.294117647,2.647058824,1,1.333333333,2,0.866666667,0.8,1.966633433,0.52859414,2.003673098,1.853057886,0.685994341,2.343639703,1.362770288,1.632993162,1.558387445,1.35576371,1.473576795
HOMESTEAD,1.352941176,0.058823529,1.235294118,0.705882353,0.647058824,2.823529412,1.222222222,1,1.444444444,0.722222222,1.055555556,1.998160919,0.242535625,1.601928984,1.212678125,1.497547014,2.038237416,1.957055278,1.84709629,2.280924019,1.637988564,1.764760348
HOUSEMASTER,1.357142857,0,0,0.285714286,0,2.928571429,0.5,0.875,1.625,1,0.375,1.823232246,0,0,1.069044968,0,2.164904891,1.211060142,1.668332501,1.821171784,1.632993162,1.024695077
HYSTERIC,2.166666667,0,0.166666667,3.611111111,0,2.277777778,1.210526316,1.736842105,3.368421053,2.421052632,1.263157895,2.036432867,0,0.707106781,1.819466272,0,2.080880909,1.843274483,2.207112373,1.73879033,2.219003517,1.820930936
ICING,0.526315789,4.421052632,1.578947368,1.052631579,2.526315789,3.684210526,0.263157895,1.894736842,1.631578947,2.473684211,0.210526316,1.172292202,1.426565007,1.67715995,1.470966584,1.866917276,1.701392618,0.561951487,1.911797782,1.94965884,1.982378511,0.535303379
ILLNESS,1.705882353,1.058823529,2.176470588,4.823529412,2.176470588,3.058823529,2.333333333,2.555555556,3.777777778,3.166666667,3.444444444,1.686887144,1.028991511,1.91165158,0.392952624,1.776066374,1.951620744,2.114376559,2.035630332,1.516790557,1.917412472,1.722591147
IMMIGRANT,2.277777778,0,0.277777778,0,0.055555556,3.166666667,0.45,0.65,1.45,1.2,0.45,1.903728711,0,0.751903902,0,0.23570226,1.757337558,1.394538218,1.631111988,2.114486375,1.935812083,1.276302225
IMPOLITE,3.35,0,0.35,1.6,0.1,3.1,0.904761905,1.238095238,2.476190476,2.428571429,0.857142857,1.663066287,0,0.988086934,1.902906364,0.307793506,1.372665482,1.410842369,1.640267109,1.88730092,2.111194652,1.590148241
INAUDIBILITY,2.875,0.5,0.875,2,0.5,1.5,0.222222222,0.333333333,3.5,1.388888889,0.055555556,2.334523506,1.316561177,1.707825128,2.19089023,1.316561177,2.19089023,0.646761667,0.84016805,1.917412472,2.033220826,0.23570226
INAUGURAL,2.263157895,0,0.157894737,0.684210526,0.052631579,2.631578947,0.473684211,0.684210526,2.315789474,1.105263158,0.368421053,1.939132259,0,0.501459857,1.108183277,0.229415734,2.087276969,1.123902974,1.293257368,2.28649736,1.523692038,0.683985568
INDIRECTLY,1.3,0.1,0.15,1.3,0.25,2.05,0.7,0.85,2.1,1,0.75,1.525226472,0.307793506,0.366347549,1.625455402,0.638666374,1.605090586,1.301820588,1.225818738,1.916685736,1.521771821,1.29269201
INFLAMER,1.8125,0.3125,1.125,0.5625,0.3125,2.75,0.2,0.933333333,0.933333333,0.933333333,0.4,1.973786547,0.87321246,1.62788206,1.263262971,0.793200269,1.983263304,0.774596669,1.486446706,1.709915063,1.751190072,1.055597326
INFLAMING,0.625,0.4375,2.75,3.0625,0.4375,3.625,1.333333333,1.8,2.066666667,2.2,1.666666667,1.147460965,0.81394103,2.081665999,2.112463017,0.81394103,1.74642492,1.914854216,2.111194652,1.907379154,1.82051798,1.951800146
INFLEXIBLY,0.789473684,0,1.789473684,1.736842105,0,2.315789474,2.19047619,2.619047619,2.285714286,1.095238095,2,1.357241785,0,2.070398442,1.726978906,0,1.492672159,2.08851736,2.036570413,1.901127485,1.757975026,1.870828693
INSTITUTIONAL,1.777777778,0.222222222,0.166666667,0.222222222,0.222222222,2.555555556,0.166666667,0.166666667,1.222222222,0.277777778,0,2.101975417,0.942809042,0.514495755,0.732084498,0.732084498,2.120549935,0.707106781,0.707106781,2.016273661,1.178511302,0
INSTRUMENTALLY,3.578947368,0.157894737,1.052631579,0.473684211,0.157894737,2.894736842,0.647058824,2.058823529,2.705882353,1.588235294,0.882352941,1.70996392,0.501459857,1.432700799,0.964274111,0.501459857,1.997073883,1.366618842,2.22122118,2.201269687,2.123052741,1.495090003
INTERCEPT,2,0.157894737,2.263157895,0.421052632,0.157894737,3.526315789,1.176470588,2.294117647,2.176470588,1.470588235,0.647058824,1.943650632,0.688247202,1.967573386,0.837707817,0.501459857,1.806421295,1.878672873,1.928882639,2.007339474,1.73629084,1.271867548
INTERGROWTH,0,0,0.181818182,0.454545455,0,2.272727273,0.642857143,0.928571429,1.785714286,0.357142857,0.857142857,0,0,0.603022689,1.035725481,0,2.101947149,1.33630621,1.591529778,2.154729018,1.081817762,1.460091823
INTERN,2.2,0.05,0.5,0.05,0.1,3.75,1,1.35,1.85,1.3,0.75,1.935812083,0.223606798,0.827170192,0.223606798,0.307793506,2.022895267,1.486783883,1.843195166,1.694418081,1.75018796,1.164157703
INTERNALIZATION,1.75,0.25,0.375,2.3125,0.125,1.5,0.111111111,0.5,2.166666667,0.388888889,0.388888889,1.949358869,1,1.024695077,1.778341924,0.341565026,1.897366596,0.323380833,1.339446769,2.229481607,1.243282604,1.195033295
INTOXICATING,1.315789474,2.315789474,1.578947368,4,2.210526316,2.526315789,0.684210526,1.105263158,3.368421053,2.421052632,0.578947368,1.796683104,2.05622717,2.008752777,1.333333333,2.016017729,1.836918345,1.454977342,1.728671193,1.832136771,2.142578651,1.261207071
KEEL,1.166666667,0,1.416666667,0.5,0.083333333,3.083333333,0.8,0.466666667,0.533333333,0.133333333,0.133333333,1.749458791,0,1.443375673,1.445997611,0.288675135,2.065224326,1.780850519,1.35576371,1.457329587,0.516397779,0.516397779
KEYCARD,0.647058824,0.058823529,3.764705882,0.176470588,0.117647059,3.823529412,0.277777778,3.777777778,1.555555556,0.166666667,0.222222222,1.271867548,0.242535625,1.562426469,0.392952624,0.332105582,1.629236559,0.826442095,1.699673171,1.756407504,0.514495755,0.732084498
KIND,2.35,0.15,0.9,2.35,0.05,3.05,0.5,0.95,3.1,2.55,0.85,1.87153188,0.489360485,1.744163199,1.87153188,0.223606798,1.848897253,1,1.234376041,1.83245593,2.089447169,1.308876577
KLUTZINESS,1.111111111,0,0.833333333,1.222222222,0,3.166666667,3.588235294,3.176470588,1.882352941,1.058823529,2.294117647,1.450715397,0,1.653872461,1.699673171,0,1.886484437,1.543487266,1.845104811,2.088131729,1.712840778,2.084607454
LAG,1.1875,0,0.3125,1.0625,0,3.0625,1.166666667,1.222222222,1.722222222,0.888888889,0.722222222,1.721191448,0,1.25,1.806239187,0,1.730847577,1.886484437,1.664704728,1.964555198,1.567646752,1.564516672
LASER,1.315789474,0.105263158,0.947368421,0.263157895,0.315789474,4.052631579,0.823529412,1.764705882,2.588235294,1,0.764705882,1.857496271,0.458831468,1.580213917,0.733492806,0.582392725,1.580213917,1.740520544,1.821037196,2.152290162,1.767766953,1.521898969
LEAFLET,0.75,0.125,2.8125,0.375,0.375,4.5625,0.166666667,3.222222222,2.777777778,0.722222222,0.277777778,1,0.5,2.166987156,0.718795288,0.718795288,0.62915287,0.514495755,1.832887646,1.895988197,1.227410261,0.751903902
LEANNESS,0.45,0.5,1.45,1.05,0.05,4,1.4,1.95,2.15,1.25,2.15,1.234376041,1.147078669,1.731290969,1.468081455,0.223606798,1.337712108,1.95744194,2.038446261,1.843195166,1.618153594,2.134306247
LESSENING,1.588235294,0.176470588,0.882352941,0.941176471,0.647058824,2.411764706,0.333333333,1.222222222,1.555555556,0.666666667,0.277777778,1.872792819,0.392952624,0.992619825,1.390619836,0.861769725,2.032818964,0.84016805,1.477500097,1.616904167,1.283377896,0.751903902
LIGHT BEAM,0.277777778,0,0.666666667,0.388888889,0,4.166666667,0.15,0.4,2.2,0.35,0.15,0.826442095,0,1.137592918,0.777544316,0,1.42457424,0.670820393,1.095445115,2.041671142,0.988086934,0.670820393
LIGHTLESS,0.117647059,0,0.529411765,0.470588235,0,3.176470588,0.333333333,0.277777778,2.333333333,0,0.222222222,0.332105582,0,1.328422328,0.874474632,0,2.007339474,0.9701425,0.751903902,2.196253494,0,0.732084498
LIGHTSWITCH,1.1,0.25,3.5,0.25,0,4.25,0.380952381,4.095238095,1.714285714,0.333333333,0.476190476,1.447320573,1.118033989,1.605910137,0.786397516,0,0.850696309,1.160869953,1.729299335,1.82051798,0.912870929,1.077916862
LINGUAL,3.823529412,0.058823529,0,0.352941176,0.058823529,1.470588235,0,0,1.705882353,2.705882353,0,1.667156791,0.242535625,0,1.05718828,0.242535625,1.940285,0,0,2.229481607,2.312052818,0
LIPID,0.6,1.066666667,1.266666667,0.733333333,0.866666667,2.2,0.736842105,0.947368421,1.947368421,1.157894737,0.684210526,1.45405836,1.830950833,1.709915063,1.579632266,1.407463101,1.473576795,1.62761261,1.580213917,2.146668846,1.772103518,1.376494403
LIVER,0.058823529,2.235294118,1.352941176,2.705882353,1.882352941,2.588235294,0.055555556,0.333333333,0.833333333,1.277777778,3.555555556,0.242535625,2.250816845,1.868862504,2.054407028,2.088131729,2.373257875,0.23570226,0.84016805,1.200490096,1.637988564,1.822158456
LOGROLLING,1.631578947,0.105263158,2.736842105,0.368421053,0.368421053,4,1.6875,1.8125,1.875,0.4375,1.0625,1.640139774,0.458831468,2.281376418,0.830697586,0.76088591,1.527525232,2.120338023,2.227666941,2.125245084,0.81394103,1.691892432
LOOPING,0.933333333,0,0.133333333,0.2,0,3.066666667,0.666666667,1.166666667,1.444444444,0.333333333,0.611111111,1.486446706,0,0.351865775,0.560611911,0,1.667618776,1.644956642,1.757337558,1.885618083,1.188177052,1.613869624
LOOSELY,0.947368421,0.210526316,2.631578947,0.578947368,0.157894737,3.315789474,0.823529412,2.176470588,1.823529412,0.882352941,0.764705882,1.470966584,0.917662935,1.770452745,0.96123702,0.501459857,1.66842013,1.286239389,2.068673915,1.629236559,1.363925994,1.032558217
LOOSENESS,0.133333333,0,1.866666667,0.933333333,0,2.866666667,1.333333333,2.166666667,1.5,1.333333333,1.333333333,0.516397779,0,1.959105724,1.533747356,0,1.995232413,1.714985851,1.72353945,1.855040827,1.680336101,1.782265577
LUSTROUSLY,0.923076923,0.307692308,1.076923077,0.307692308,0.153846154,3.384615385,0,0.411764706,1.352941176,0.941176471,0,1.656378503,1.109400392,1.441153384,0.854850414,0.554700196,2.063106943,0,1.064120736,2.148871113,1.853057886,0
MAKEOVER,0.222222222,0,1,0.111111111,0.111111111,4,0.45,1.7,3.2,1.1,0.65,0.732084498,0,1.714985851,0.471404521,0.471404521,1.533929978,1.099042646,1.809332532,1.735086832,1.618966532,1.268027893
MANLY,2.55,0.1,1.3,2.2,1.4,3.45,1.75,1.95,2.45,1.65,2.1,1.932410548,0.307793506,1.949358869,1.852452144,1.759186415,1.820208201,1.831737743,1.904979624,1.904979624,1.899445903,1.889026483
MARBLING,0.6875,0.375,1.0625,0.1875,0.1875,3.8125,0.111111111,0.944444444,1.111111111,0.444444444,0,1.701714821,1.087811258,1.730847577,0.75,0.543905629,1.833712082,0.323380833,1.551933224,1.906301898,1.096637761,0
MARRIED,2.263157895,0.473684211,1.421052632,1.473684211,0.526315789,3.894736842,0.764705882,1,2.235294118,1.470588235,0.764705882,1.726978906,1.263523339,1.804801912,1.576508838,1.073334423,1.370106924,1.562426469,1.658312395,2.278415342,2.095162495,1.601928984
MAY,0.757575758,0.242424242,0.484848485,1.090909091,1.181818182,2.03030303,0.333333333,0.333333333,0.833333333,0.566666667,0.333333333,1.090593389,0.867118181,1.003780732,1.507556723,1.46744986,1.828333402,0.844182254,0.844182254,1.341212353,1.278019301,0.802295557
MEAL,0.85,4.85,2.95,2.35,4.25,4,0.25,2.45,1.95,4.5,1.85,1.268027893,0.489360485,1.605090586,1.926955603,0.966545667,1.376494403,0.638666374,1.848897253,1.66938375,1.235441536,1.531253357
MEGAWATT,1.166666667,0.111111111,0.722222222,0.444444444,0.444444444,1.944444444,0.375,0.75,1.8125,0.625,0.1875,1.465284554,0.471404521,1.363626461,1.1490263,0.921777198,1.830211245,0.885061203,1.570562532,1.939716474,1.454876856,0.543905629
MICROCOMPUTER,1.555555556,0,1.944444444,0.277777778,0,3.166666667,0.263157895,1.894736842,1.947368421,0.263157895,0.263157895,2.035630332,0,2.013840996,1.178511302,0,2.148871113,1.147078669,2.131633094,2.247805948,1.147078669,1.147078669
MIDTERM,1.555555556,0,0.222222222,0.444444444,0,2.611111111,0.15,1.1,1.65,0.65,0.2,1.789584974,0,0.548318881,1.041617646,0,1.974510777,0.670820393,1.803505359,2.033275812,1.496487115,0.894427191
MIRTH,2.733333333,0.066666667,0.333333333,2.2,0.333333333,2.6,0.5,0.642857143,2.5,1.571428571,0.857142857,1.980860804,0.25819889,0.816496581,1.85933936,1.046536237,1.723783215,1.2860195,1.277445941,2.278663576,1.696797242,1.167320591
MISAPPROPRIATE,2.352941176,0.176470588,0.705882353,0.235294118,0,2.647058824,0,1,1.352941176,1.117647059,0,1.902011319,0.727606875,1.490163828,0.9701425,0,1.902011319,0,1.5,1.966633433,1.763602596,0
MISCHARACTERIZE,2.526315789,0,0.263157895,0.842105263,0.052631579,2.210526316,0.157894737,0.421052632,3.210526316,2.157894737,0.157894737,2.091475318,0,0.561951487,1.42451387,0.229415734,2.043388998,0.501459857,1.017392608,1.718492471,2.088677356,0.501459857
MONEYMAKER,1.55,0,0.45,0.3,0,2.95,1.055555556,1.444444444,2.5,1.666666667,1.055555556,1.791059669,0,0.825577947,0.801314709,0,1.877147893,1.433720878,1.652884189,1.823054967,1.909727421,1.589384721
MONOCLE,0.5,0.166666667,3,0.555555556,0.111111111,4.055555556,0.294117647,1.647058824,3.352941176,0.411764706,0.117647059,1.043185168,0.707106781,1.909727421,1.041617646,0.471404521,1.661757476,0.985184366,2.11958653,2.11958653,1.064120736,0.48507125
MOVE ON,0.789473684,0,0.157894737,1.894736842,0,1.894736842,3.210526316,0.947368421,1.947368421,0.789473684,0.736842105,1.618605276,0,0.501459857,1.822535988,0,1.997073883,2.043388998,1.432700799,2.197819227,1.750522061,1.326738074
MULL OVER,1,0.05,0.15,2.5,0.05,1.05,0.25,0.5,3.25,0.5,0.45,1.376494403,0.223606798,0.670820393,1.849608778,0.223606798,1.538112309,0.910465468,1,1.996707817,0.888523317,1.145931017
MULTISPECIES,1.8125,0.5,1.375,0.375,1.0625,3.875,0.375,0.9375,1.4375,1,0.5625,1.869714773,1.316561177,1.74642492,0.619139187,1.611159003,1.668332501,1.258305739,1.768945072,1.787689384,1.673320053,1.31497782
NATIONALISM,2.736842105,0.052631579,0.052631579,1.578947368,0,3,0.6,0.95,2.75,1.85,0.9,1.880960312,0.229415734,0.229415734,1.67715995,0,1.699673171,1.313893371,1.394538218,1.970172314,1.954078057,1.165287405
NEARSIGHTEDNESS,0.388888889,0.055555556,0.166666667,1.444444444,0.111111111,3.777777778,0,0.05,3.35,0.1,0.05,1.195033295,0.23570226,0.383482494,1.68809751,0.471404521,1.628985811,0,0.223606798,2.254235779,0.447213595,0.223606798
NEEDS,2.055555556,0.833333333,0.888888889,2.333333333,0.833333333,2.111111111,0.9,1,2.25,1.45,1.3,2.013840996,1.72353945,1.640978506,2.142016642,1.72353945,1.936913521,1.83245593,1.835325871,2.244877209,1.986136159,1.976173868
NEWSMONGER,2.933333333,0,0.133333333,0.533333333,0,2.666666667,0.368421053,1,2.368421053,1.894736842,0.421052632,1.869555588,0,0.516397779,0.990430402,0,1.988059595,0.830697586,1.414213562,2.165654284,2.233451162,1.017392608
NONCURRENT,1.25,0.5,0.875,1.125,0.3125,1.75,0.166666667,0.222222222,1,0.666666667,0.277777778,1.732050808,1.211060142,1.586400538,1.857417562,1.01447852,1.983263304,0.514495755,0.427792632,1.45521375,1.283377896,0.751903902
NONPRODUCTIVELY,1.473684211,0.157894737,0.157894737,0.894736842,0.105263158,3,2,2.315789474,2.789473684,1.736842105,1.789473684,2.010207868,0.501459857,0.501459857,1.629408101,0.315301768,2.081665999,1.943650632,2.001461454,1.902599023,1.995609215,1.931578151
NONRESISTANT,0.555555556,0,1.5,1.388888889,0,2.055555556,1.25,1.6,1.4,1,1.3,1.293523334,0,2.176073096,1.974510777,0,2.12747357,1.915999121,2.036508881,2.036508881,1.863782233,1.866604009
NONSOCIAL,0.789473684,0,0,1.368421053,0,1.894736842,0.789473684,0.842105263,2.315789474,1.947368421,0.894736842,1.228320776,0,0,1.862212731,0,2.024701263,1.750522061,1.675415633,1.887168119,2.197819227,1.822535988
NOSEPIECE,0,0,2.1875,0.5625,0.125,3.4375,0.153846154,0.769230769,3.384615385,0.230769231,0.153846154,0,0,1.833712082,1.209338662,0.5,2.032035105,0.554700196,1.23516842,2.218800785,0.59914469,0.554700196
NOUN,2.833333333,0.611111111,0.888888889,0.444444444,0.388888889,2.444444444,0.25,0.45,1.45,1.75,0.25,1.855040827,1.460817212,1.745208192,1.247219129,1.243282604,2.064325049,1.118033989,1.276302225,1.932410548,2.291287847,1.118033989
OLD FASHIONED,2.45,0.45,0.7,0.9,0.65,3.6,0.5,0.65,2.55,1.4,0.6,1.700619082,0.825577947,0.923380517,1.293709477,0.87509398,1.667017507,1.192079121,1.268027893,1.986136159,1.69829636,1.429022485
OSCILLATE,2.25,0.3125,1.6875,0.9375,0.0625,3.625,1.166666667,1.083333333,2.083333333,0.916666667,1.166666667,1.807392228,1.01447852,1.778341924,1.768945072,0.25,1.857417562,1.898963034,1.729862492,1.928651594,1.621353718,1.749458791
OUGHT,1.444444444,0.333333333,0.888888889,1.166666667,0.277777778,0.944444444,0.117647059,0.176470588,1.294117647,0.588235294,0.294117647,1.947010445,0.9701425,1.640978506,1.947849493,0.751903902,1.513555309,0.332105582,0.392952624,1.686887144,1.325651893,0.587867532
OUTPOUR,2.470588235,0.705882353,0.882352941,1,0.235294118,3.411764706,0.277777778,1.111111111,1.444444444,1.777777778,0.5,2.034626718,1.531531337,1.268973647,1.414213562,0.437237316,2.032818964,0.751903902,1.490711985,1.464168996,1.895988197,0.985184366
OUTRUN,1,0,0.15,1.25,0,3.4,4.45,1.6,1.55,0.45,1.5,1.521771821,0,0.670820393,1.743408639,0,2.087557122,1.234376041,1.602629418,1.503504678,0.998683344,1.732050808
OUTTAKE,2.5,0,0.15,0.05,0,2.95,0.6,0.9,2.3,1.1,0.4,2.139847511,0,0.489360485,0.223606798,0,2.01246118,1.231174023,1.586124041,1.838191331,1.682729612,0.820782682
PAPYRUS,0.294117647,0,2.882352941,0.235294118,0.705882353,3.529411765,0.375,1.875,2.3125,0.5,0.375,0.848874688,0,2.057983022,0.664211164,1.046703509,1.699913493,1.087811258,2.028957039,2.151549829,1.366260102,0.885061203
PARTYGOER,2.842105263,0.473684211,1.315789474,0.631578947,1.105263158,4.157894737,2.105263158,2.105263158,3.157894737,2.736842105,2.105263158,2.115108558,1.218761715,1.857496271,1.211542924,1.594948165,1.50048725,2.051956704,2.024701263,1.772103518,2.130260945,1.997073883
PASSENGER SHIP,1.888888889,0,1.111111111,0.166666667,0.277777778,3.555555556,0.842105263,0.736842105,1.421052632,0.736842105,0.736842105,1.778594584,0,1.604731566,0.707106781,0.826442095,1.947010445,1.7082531,1.557851272,2.063324972,1.62761261,1.75885396
PATIO,0.7,0,1.85,0.35,0.25,4.2,2.2,1.95,1.9,0.3,1.3,1.525226472,0,1.755442664,0.812727701,0.910465468,1.321880638,1.704483252,1.66938375,1.713721712,0.801314709,1.417930293
PEEWEE,1,0,0.588235294,0.294117647,0.176470588,2.764705882,0.722222222,1.111111111,1.833333333,0.444444444,0.611111111,1.5,0,1.064120736,0.771743633,0.52859414,1.786386428,1.708303443,1.811365714,2.229481607,1.1490263,1.377930626
PERCEPTIBLY,2.4,1.333333333,1.533333333,2.933333333,1.333333333,3.466666667,0.384615385,0.384615385,4,1,0.307692308,2.063284483,1.988059595,1.995232413,1.486446706,1.988059595,1.922300209,0.960768923,0.960768923,1.290994449,1.290994449,0.854850414
PERILOUSLY,0.8125,0,0.125,1.875,0,2.3125,0.9375,1.0625,1.875,1.1875,1.1875,1.376892637,0,0.341565026,2.028957039,0,1.778341924,1.611159003,1.611159003,1.784189825,1.759498034,1.721191448
PERSISTENT,2.9,0.1,0.3,1.45,0.25,2.6,1.2,1.35,2.85,1.5,1,1.713721712,0.307793506,0.656946685,1.820208201,0.550119604,1.569445091,1.823819012,1.899445903,2.254235779,2.039091645,1.589438828
